"TEMP","PRES","DEWP","RAIN","WSPM","CO"
22.8,1003.9,11.8,0,2,1000
22.1,1004.2,11.5,0,2.4,900
21.3,1004.1,10.1,0,2.6,600
20.9,1004.2,9.8,0,3.5,500
20.1,1004.6,9.9,0,2,400
19.4,1005,10.1,0,1.8,500
18.8,1005.3,10.6,0,1.8,500
18,1005.5,10.6,0,1.2,500
16.9,1006.2,10.7,0,1.2,600
16.4,1006.7,10.7,0,1.5,600
17.1,1007.5,10.7,0,1.4,700
18.4,1008.1,10.7,0,1.3,700
19.9,1008.4,11.9,0,1,700
21.1,1008.6,11.7,0,2.2,800
23,1008.8,12,0,1.5,1000
24.3,1008.4,11.6,0,2.6,1300
26,1007.9,10.6,0,3.5,1100
26.7,1007.6,8.6,0,4.3,600
27.4,1006.9,8.3,0,4.1,500
27.9,1006.7,6,0,4.9,400
27.1,1006.9,5.4,0,4.1,300
26.1,1007.2,5.6,0,4.1,400
25.5,1007.9,6.2,0,3.2,500
21.1,1009.4,10.3,0,5,500
18.3,1011,9.9,0,4.1,1200
17.2,1011.9,9.4,0,4.5,1000
16.3,1012.3,6.1,0,3.7,800
15.4,1012.5,5.3,0,3,1000
14.6,1012.6,3.7,0,3,1400
14.9,1012.8,3.7,0,1.4,1500
14.7,1012.6,3.2,0,2.5,1800
14,1012.7,3.4,0,1.7,2000
13.9,1013.1,2.8,0,1.3,2200
14.1,1012.8,2.9,0,1.7,2100
14.5,1013.1,3.3,0,1.1,2300
15.3,1013.3,2.8,0,2.6,2300
15.8,1013.7,2.6,0,3.4,2000
16.9,1014,2.8,0,2.8,1600
20.5,1011.8,4.1,0,1.8,1400
20.8,1011,4.8,0,3.1,1100
21.9,1009.9,4.4,0,2.8,900
21.9,1009.3,4.9,0,2.8,600
21.8,1009.5,4.4,0,2.4,600
21.2,1009.7,3.8,0,2.1,700
12.9,1011.5,3.8,0,1,700
12,1010.9,4.5,0,0.9,900
12,1010.5,5.2,0,0.4,900
11.8,1010.3,6.1,0,0.2,1000
12,1010.5,6.5,0,0.2,1100
12.6,1010.8,6.6,0,0.5,1400
14,1011.1,5.6,0,0.5,1900
15.5,1011.5,4.8,0,1.1,1800
16.5,1011.4,5.1,0,1.4,1300
15.3,1011.3,8.3,0,2.3,1200
15.3,1011,8.5,0,2.2,1600
16.8,1010,9.2,0,2.6,900
17,1009.6,8.7,0,1.5,1000
17.6,1009.2,8.7,0,2.4,1000
18.2,1008.8,8.7,0,1.5,1000
17.2,1008.5,9.4,0,0.9,1000
18.2,1008.5,10.3,0,1.2,1000
17.8,1008.8,8.9,0,1.1,1100
17,1009,10.1,0,1.1,1100
16.2,1009,10.5,0,0.5,1300
15.1,1009.1,11.3,0,1.2,1400
13.5,1009.2,11,0,0.9,1500
12.8,1009.2,11,0,0.8,1800
12.2,1009.3,10.9,0,0.7,2000
12.4,1009.3,10.8,0,0.3,2000
11.5,1009.3,9.9,0,0.3,1600
11.3,1009.7,10,0,0.9,1400
10.9,1010.1,9.3,0,0.4,900
11.3,1010.9,8.7,0,1,900
14.2,1011.6,7.9,0,1.9,800
16.7,1012.3,8.9,0,1.9,800
18.9,1012.7,9.9,0,1.8,800
21.4,1012.7,6.5,0,2.3,1200
22.2,1012.4,6,0,3,1500
23.4,1011.7,6.2,0,2.8,1100
24.4,1010.7,7.5,0,2.8,1000
25.1,1009.6,8.1,0,2.9,1000
25.6,1008.6,7.7,0,4.2,600
25.1,1007.3,7.7,0,3.7,500
24.7,1007.1,6.4,0,2.4,500
22.9,1007.1,5.3,0,3.3,500
21.1,1008.6,4.6,0,3.3,700
19.8,1007.7,5.8,0,4.5,600
18.1,1009.1,4.3,0,2.2,600
15.6,1009.4,3.4,0,1.4,700
14.2,1009.1,3.3,0,1.3,500
14.3,1008.4,3.4,0,1.8,500
13.7,1008.1,3.7,0,1.3,500
12.3,1007.7,3.8,0,1.1,600
11.8,1007.7,3.8,0,1.4,500
12.3,1007.3,3.5,0,1.2,500
12,1007.2,4,0,1.5,600
13.5,1007.2,4.4,0,1.2,1200
14.7,1007.4,4.9,0,2.1,1900
16,1007,5.9,0,1.5,2200
17.5,1006.4,8.4,0,1.8,2100
19.6,1005.6,9.5,0,1.6,1900
20.7,1004.3,11.1,0,2.1,1800
22.1,1002.8,10.9,0,2.4,1700
23.6,1001.4,11,0,2.9,1500
25.1,999.6,10.5,0,3.5,1300
25.1,998.6,10.5,0,3,1200
22.9,998.2,11.9,0,1.2,1600
21,998.6,12.4,0,1.2,1800
19.7,998.9,12.7,0,1.2,1900
19,999.8,12.5,0,1.2,2200
17.3,999.8,12.6,0,1,2400
16.8,999.3,12.3,0,0.4,2600
16.2,999.3,12.4,0,0.8,2600
15.4,999.3,12.3,0,0.6,2600
14.5,998.8,12.2,0,0.4,2300
13.6,998.9,12,0,1,2400
12.8,999.4,11.4,0,0.9,2500
13.6,999.7,11.5,0,0.7,2600
16.9,1000,11.2,0,2,1800
18.5,1000.4,11.1,0,2.6,1400
21.1,1000.1,11.1,0,2.4,1300
23.9,1000.1,11.6,0,1.5,1200
26,999.5,12.8,0,1.5,1300
27.1,998.6,11.2,0,2.6,1400
28.2,997.7,12.1,0,3.4,1300
28.9,997,12.3,0,2.9,1100
30,996,12.9,0,2.5,800
30.4,995.3,13.7,0,2.7,800
29.1,995.2,15.2,0,2.9,1000
26.8,995.3,15.8,0,4.2,1000
25.1,996.3,15.4,0,3.8,1000
24,997.3,15.2,0,2.3,1000
22.5,997.3,15.1,0,3.3,1100
21.5,997.5,14.9,0,3.3,1000
20.7,997.7,14.3,0,2.9,1100
19.5,998.1,13.9,0,1.6,1200
19.3,997.8,14.3,0,2,1300
18.8,997.4,13.9,0,1.6,1100
18.1,997.1,13.4,0,1.4,1600
17,996.7,13.3,0,0.4,2300
16.3,996.7,13,0,0.4,2600
15.9,997,13,0,0.1,2700
18.3,997.3,13.4,0,0.9,2800
19.8,997.6,13,0,1.4,3000
21.2,997.3,13.1,0,2,3200
22.5,997.2,14.1,0,2,3200
24.5,997,14.6,0,1.9,3300
24,996.6,14.4,0,2.2,3100
26,995.8,15.4,0,0.9,2800
27.3,995.2,16,0,1.9,2500
28,994.2,16,0,0.9,2200
27.8,993.6,15.1,0,1.3,2000
27.9,993.5,15.5,0,0.7,1700
26.3,994,16.8,0,1.5,1800
25.1,995,16.5,0,0.8,2500
24.2,996.5,16.7,0,1.1,2900
27,998.1,13,0,4.5,1800
26.3,997.4,13.1,0,1.3,700
25.3,997.5,14.1,0,1.6,600
24.3,998.9,13.2,0,1.3,800
23.5,999,13.4,0,2.1,1200
22.5,999.6,8.9,0,2.3,400
21.7,1000.3,7.5,0,4.4,200
20.4,1001.3,4,0,3.1,200
19,1002.2,4.7,0,5.2,200
17,1003.5,4.6,0,3.9,200
16.5,1004.5,4.8,0,3.9,200
14.2,1005.9,7,0.8,3.4,200
15.5,1006.4,7.5,0.6,3.1,300
13.3,1006.9,9.4,1.6,3.3,300
13.4,1007.2,8.5,0.1,2.7,300
12.4,1007.1,9.4,1.1,2.9,300
12.2,1006.8,8.8,1.2,3,300
11.7,1006.7,9.3,1.1,2.4,300
11.3,1006,9.4,2,2.2,300
11.5,1005,9.1,0.6,2.7,300
11.7,1003.6,8.5,0.4,4.4,300
12.3,1004,8.4,0,2.1,300
12.5,1004.6,8.6,0,1.1,300
13.4,1004.6,7.4,0,2.6,400
13.8,1004.8,6.9,0,2.3,400
13.8,1004.1,6.4,0,1.7,300
11.3,1003.3,8.2,0,0.9,400
10.4,1002.3,8.7,0,0.1,400
9.5,1000.9,8.3,0,0.3,500
9.1,1000.3,8,0,0.6,500
9.3,999.3,7.4,0,1,400
11.4,998.5,5.9,0,2,500
12.9,998.1,2.4,0,2.8,400
14.1,998,0,0,2.6,400
15.8,998,-0.5,0,3,500
17.8,997.8,-1,0,3.1,400
19.3,997.5,-1.2,0,3.7,300
21.2,996.9,-2,0,4,300
22.5,996.5,-4.6,0,5.6,200
23.6,995.8,-6.5,0,6,200
24.5,995.5,-7.9,0,5.7,200
25.5,994.8,-11.2,0,4.8,100
25.7,994,-11.1,0,5.7,200
26.1,993.8,-10.8,0,5.7,200
26.1,994.3,-10.8,0,4.8,200
25.6,994.9,-9.7,0,3.8,200
24.5,996,-9.2,0,2.6,200
23.5,997.2,-7.6,0,2.3,300
21.8,998.4,-6.9,0,1.3,300
19.2,999,-4.3,0,1.2,400
15.8,999.3,0,0,0.7,500
14.2,999.6,0.8,0,0.9,700
13.4,999.9,1.1,0,1,800
13,1000,1.3,0,0.8,700
12,1000.3,1.6,0,0.8,600
12.5,1000.8,0.6,0,0.9,600
10.2,1001.1,1,0,0.9,600
11.1,1001.6,2.1,0,0.4,500
16.5,1002.4,1,0,1.6,500
18.9,1003,-0.5,0,1.7,700
20.9,1003.1,0.7,0,1.3,500
23.2,1003,-1.7,0,0.9,500
25.2,1002.4,-3.3,0,2.1,500
26.5,1001.6,-5.2,0,2.6,400
27.2,1000.6,-4.7,0,2.9,300
27.7,1000.2,-3.2,0,2.4,300
27.6,999.8,-3.3,0,1.9,300
27.3,999.5,-3.6,0,2.9,500
27.1,999.4,-1.8,0,1.5,400
24.8,999.8,1.6,0,3,700
23.9,1000.8,-1.9,0,2,700
22.3,1001.6,-3.2,0,1,700
20.3,1002.3,0.1,0,0.7,900
20.2,1003.1,1.6,0,1.3,900
19.1,1003,2.4,0,1.3,900
19.1,1003,2.4,0,1.7,600
18.8,1002.6,1.3,0,2.4,400
18.6,1001.9,1.6,0,1.3,500
18.6,1001.1,-0.3,0,1.9,600
18.6,1001.3,-0.3,0,1.7,700
18.2,1001.7,1.2,0,1.5,1200
18.3,1002.1,2.6,0,1.3,1800
18.7,1002.4,2.1,0,1.6,2100
19.6,1002.6,2,0,3.6,1900
20.2,1002.8,3.4,0,3.1,1400
21.2,1002,3.8,0,3.4,1200
21.9,1000.9,4.9,0,2.7,1000
22.6,1000,5.5,0,3,1000
23.6,999.3,6.4,0,2,1000
23.6,998.3,6.8,0,3,1100
23.5,998,7.1,0,2.4,1200
23.1,998.1,8,0,2.7,1200
22.5,998.2,8.9,0,2,1200
21.2,999.5,9.7,0,1.7,1400
20,1000.6,10.4,0,1.8,1600
18.8,1002.3,10.9,0,1.1,1600
18.2,1003.3,7.6,0,1.5,1000
20.2,1003.8,-12.4,0,3.1,300
19,1005.3,-11.1,0,4.6,300
18.5,1005.7,-9.5,0,4.2,300
17.9,1006,-9.1,0,2.3,200
17.2,1006.6,-6.7,0,5.2,100
16.1,1007.1,-5.1,0,3.3,100
15.3,1007.9,-4.6,0,3.2,100
15,1008,-3.9,0,3.2,100
15.5,1007.8,-2.5,0,3.7,100
16.7,1008.4,-1.9,0,3.6,100
17.9,1008.6,-1.9,0,4.9,100
19.1,1008.7,-2.5,0,4.7,200
20.3,1008.2,-1.5,0,5.2,100
22.1,1007.3,-1.9,0,3.2,100
23.7,1006.5,-2,0,3.8,100
24,1005.9,-3.4,0,4.1,100
24.6,1006,-4.7,0,3.1,100
25.4,1005.9,-4.1,0,2.2,100
25.3,1005.9,-4.1,0,2.4,100
24.8,1006.4,-5.5,0,3.4,100
23.7,1007,-7.4,0,3.6,100
22.8,1008.1,-8.1,0,3,100
22,1009.3,-7.7,0,2.6,200
21.6,1010.3,-9.1,0,2.5,100
21.2,1011.1,-8.4,0,2.6,100
20.5,1011.8,-8.9,0,1.8,100
19,1012.3,-6.6,0,1,100
18.8,1012.6,-8.4,0,1.9,100
18.6,1013.1,-8.6,0,1.7,100
17.9,1013.4,-8.3,0,1.7,100
17.3,1014.1,-7.3,0,1.7,100
17,1014.9,-6.8,0,1.5,200
20.1,1015.2,-4.3,0,1.6,300
21.8,1015.4,-6,0,2.6,200
22.8,1015.4,-8.1,0,2.1,200
23.9,1014.9,-7.3,0,1.7,100
24.3,1014.4,-9.3,0,1.7,100
25.3,1013.7,-7.3,0,2.5,100
25.9,1012.8,-6.9,0,2,200
26.4,1011.9,-9.1,0,3,200
26.7,1011.2,-7.5,0,2.7,100
25.8,1010.8,-6.9,0,4.4,100
25.3,1010.8,-7.3,0,2.5,100
24.1,1011,-5.1,0,4.4,200
21.8,1012.1,-2.2,0,2.8,300
20,1012,-1.2,0,2,600
19,1012.1,-0.4,0,1.6,700
18.4,1012.1,0.5,0,1.9,700
17.3,1011.7,0.9,0,1.3,700
16.1,1011.3,1.4,0,1.2,800
15.6,1010.9,2,0,1.1,900
13.2,1010.6,2.7,0,1,900
11.4,1010.6,3.7,0,0.9,900
12.5,1010.7,4,0,0.8,1000
15.4,1011,5,0,1,1100
17.9,1010.9,3.7,0,0.8,1100
19.4,1010.8,4.7,0,1.2,1100
21.7,1010.3,5.1,0,1.2,1200
23.5,1009.4,4.9,0,3.1,1100
24.8,1008.5,6.5,0,3.4,700
24.9,1004.7,8.8,0,3.6,800
24.1,1004.9,8.1,0,3.8,900
22.9,1004.9,7.8,0,4.2,600
22,1005.4,8.5,0,4,500
21.3,1006.4,8.5,0,3.2,400
20.6,1006.7,8.2,0,3.6,400
19.8,1006.8,8.5,0,3.2,400
19,1007.3,8.6,0,2.4,400
18,1007.1,8.5,0,1.9,400
17.2,1006.9,8.3,0,1.3,500
15.6,1007.3,8.6,0,0.8,500
16.2,1007.4,7.9,0,1.1,500
15.4,1007.8,8.4,0,0.5,600
15,1008.1,8.9,0,0.8,600
16.6,1008,9.3,0,1.1,700
18,1008.3,9.1,0,1.3,800
19.1,1008.5,9.3,0,1,700
20.5,1008.7,8.8,0,1.7,700
21,1008.6,9.3,0,1.7,600
23.3,1008.1,9.7,0,2.9,500
23,1008,9.7,0,2.8,500
19.8,1008.7,11,0,3.7,400
19,1008.1,11.6,0,2.6,400
18.7,1007.8,11,0,2.9,400
18.6,1007.7,10.2,0,2,400
18.6,1007.3,10.4,0,2.4,400
18.7,1007.2,9.7,0,1.7,400
17.1,1007.4,10.2,0,1,500
15.5,1007.9,10.5,0,0.4,700
15.1,1007.9,10.5,0,0.7,700
15,1007.8,10.6,0,0.7,1100
13.9,1008.1,10.9,0,1.5,1000
13.5,1007.8,10.7,0,0.8,1000
12.7,1007.5,10.9,0,0.4,1000
14.4,1007.6,10.4,0,1.6,800
14,1007.3,10.2,0,1.2,600
13.8,1007.2,9.6,0,1.5,500
14.5,1007.4,9.5,0,1.9,400
16.7,1007.3,10.1,0,0.8,500
18.5,1007.4,10.1,0,1.4,600
20.6,1007.1,9.5,0,1.5,600
22.7,1006.9,8.8,0,1.7,600
24.4,1006.3,6.2,0,1.2,500
25.9,1005.4,5.5,0,1.8,500
26.7,1004.3,4.4,0,2.1,400
27.9,1003.3,4.2,0,2.3,400
28.2,1002.6,5.1,0,2.4,400
27.7,1002.1,5.9,0,3.2,500
26.2,1001.7,6.2,0,3.3,500
25.3,1002,6.5,0,2.7,600
24.7,1002.1,8.2,0,3.4,600
24,1002.5,9.6,0,2.8,800
23.5,1002.6,10.2,0,2.6,700
23,1002.4,10.8,0,2.7,800
22.7,1002.4,11.7,0,2.9,700
22,1001.6,11.4,0,3,700
21,1001.1,11.6,0,2.8,800
21,1000.9,12.2,0,3.7,900
20.4,1000.5,12.4,0,2.6,900
19.8,1000,12.5,0,2.4,900
19.4,999.8,12.6,0,3.6,1000
19.4,1000,12.9,0,2.7,1000
19.6,999.7,12.8,0,2.6,1000
20.8,998.9,13.2,0,3.6,1000
22.5,998.1,13.8,0,2.4,1100
23.2,997.6,14.2,0,3.2,1100
23.9,996.9,14.3,0,3.2,1100
25.7,996,14.5,0,3.3,1100
26,995.2,14.8,0,2.4,1100
26.2,994.8,15,0,1.8,1200
25.9,993.9,15,0,2.4,1300
26.7,994.1,15.4,0,1.5,1200
26.4,993.4,16,0,1.5,1000
25.8,993.6,16.1,0,0.8,1100
24.5,994.2,16.7,0,0.8,1100
24.5,994.2,16.2,0,1.7,1300
23.9,994.1,15.9,0,1.7,1400
22.4,991.5,17.5,2,3.4,1400
21.5,993.9,17.7,0.4,1.3,1500
21.2,993.7,18.2,0.2,1.5,1500
19.3,995.3,15.8,2.8,3.3,1300
17.8,997,12.3,4.9,3.6,300
18,997.6,11.5,0,3,200
15.2,1002.9,12,0.7,1.3,1700
17,1004.1,8.2,0.1,3.1,1700
16.8,1006.7,4.1,0,4.2,1500
16.6,1008.6,3.6,0,3.2,1600
16.7,1009.5,0.3,0,4.9,1600
17.1,1010,-1.1,0,5.1,1500
17.8,1010.2,0,0,3.1,1500
21.1,1010,-4.2,0,4.3,200
21.4,1010.4,-3.9,0,3.5,200
21.3,1010.9,-5.6,0,3.9,200
20.3,1011.7,-5.6,0,2.2,200
17.4,1012.6,0.1,0,0.6,300
14.7,1013.8,1.6,0,0.5,400
11.2,1014.6,4.6,0,0.4,800
10.6,1015.3,3.8,0,0.6,1800
9.6,1015.4,5,0,1.4,1700
9,1015.6,5.2,0,1.2,1400
8.3,1015.8,4.5,0,1.3,1200
7.7,1016.6,5,0,0.3,1000
7.3,1017.2,4.8,0,0.4,900
15.9,1018.9,5.2,0,1.2,2100
18.3,1018.9,3,0,1,2000
20.6,1018.2,3.8,0,2,800
22.5,1017.6,0.3,0,4.3,200
23.7,1015.9,0.7,0,4,300
24.2,1015.1,1.7,0,3.2,400
24.2,1014.4,1.7,0,3.8,500
23.6,1014.1,1.2,0,4.4,600
22.9,1013.7,1.2,0,4.2,500
22.3,1013.9,1.3,0,4.6,300
21.7,1014.2,1.9,0,2.3,300
21.2,1014.6,2.9,0,1.6,400
20.8,1015,2.6,0,1.7,400
20.3,1015.2,2.6,0,2.3,400
20,1014.9,3.2,0,2.4,500
19.7,1014.6,3.4,0,2.6,500
18.9,1013.7,4.6,0,2.4,500
17.3,1013.8,6.2,0,4.2,400
16,1014.3,6.4,0,4.3,300
12.9,1014.7,9.3,1.7,2.6,200
12.9,1013.7,8.8,0.6,1.6,100
13,1013.8,10.7,0.6,0.4,300
13,1014,9.8,0.7,2,300
12.9,1014,10.6,0.9,1.8,300
13.1,1013.5,10.5,0.6,1.1,300
13.4,1013.2,10.9,0.5,1.5,300
13,1013,10.7,0.6,2.1,300
13.3,1012.5,11.2,0.9,1.9,300
13.7,1012.1,11.6,0.5,1.6,300
13.5,1010.7,11.7,0.5,1.5,300
13.5,1010.7,11.4,0.2,1.4,400
13.9,1010.4,11.4,0,1.7,400
13.8,1010.5,11.3,0,1.2,400
13.5,1010.8,11.2,0,1.1,400
13.4,1011.4,11.1,0,1.1,400
13.5,1011.2,11.4,0,1.1,400
13.7,1011.1,11.6,0,1,400
13.4,1010.6,12,0,0.7,400
13.3,1010.6,11.9,0,0.5,500
13.3,1010.4,12,0,1.4,500
13.1,1010.8,11.8,0,0.8,600
12.4,1010.1,11.5,0,0.8,600
11.5,1010.5,10.9,0,0.5,500
13.5,1010.8,11.7,0,0.7,500
15.8,1010.9,6,0,1.9,400
18.2,1011.1,2.1,0,2.2,300
20.5,1010.7,-3.9,0,2.3,200
21.8,1010.2,-4.4,0,2.7,100
22.6,1009.6,-6.3,0,2.9,100
21.6,1009,-7.1,0,3.8,100
22.7,1008.3,-7.2,0,3.6,200
23.6,1007.7,-7.5,0,3.1,200
23.5,1007.2,-4.7,0,2.3,200
24.2,1006.5,-7,0,1.7,200
23.4,1006,-6.6,0,1.3,200
21.1,1006.2,1.9,0,0.4,300
16.5,1006.7,1.7,0,0.2,400
14.8,1007.3,3,0,0.5,1000
14.9,1007.6,2.4,0,0.5,800
14,1007.1,3.2,0,1,900
13,1006.6,3.1,0,1.2,800
18,1005.9,-2.3,0,2.6,600
15.6,1005.6,-0.6,0,1,400
11.3,1005.5,3.3,0,0.6,400
9.6,1005.3,4.6,0,0.6,500
9,1005.5,5.2,0,0.3,600
11,1005.8,6.1,0,0.7,900
16.3,1006.2,6.1,0,1,1000
31,1002.6,-1.7,0,3.1,2100
30,1000.9,-0.4,0,4.8,200
29.3,1000.4,0,0,5.2,200
28,1000.6,-1.1,0,5,200
27,1000.9,1.4,0,4.3,200
26.2,1001.5,3.4,0,4.1,200
25.4,1001.9,4.5,0,4.4,200
24.9,1002,4.6,0,4.4,200
24.1,1002.3,4.9,0,2.7,200
22.7,1002.7,5.1,0,1.5,200
20.2,1003.1,6.5,0,0.6,200
16.3,1003.5,8.3,0,0.2,200
14.9,1003.8,8.4,0,0.8,400
13.5,1004.3,9.5,0,0.9,500
14.9,1005,10.3,0,0.7,400
18.4,1005.3,9.2,0,1.2,400
20.3,1005.7,9.2,0,1.4,500
22.6,1006,10.1,0,1.3,500
25.4,1006,10.4,0,1.2,500
27.1,1005.6,9.4,0,1.3,400
29.2,1005.1,9.3,0,2.3,500
30.5,1004.5,10.5,0,2.6,400
31.4,1004,10.7,0,2.8,300
32,1003.4,6.9,0,3.4,200
32.1,1003.1,4.8,0,4,100
31.4,1002.9,4.2,0,4.8,100
30.3,1003.1,8.1,0,4.1,200
29,1003.9,10.2,0,3.5,500
27.9,1004.9,10.1,0,2.5,500
27.3,1006,10.5,0,3.3,200
26,1006.6,10.2,0,3,100
24.7,1006.7,10.6,0,4.1,100
23.8,1006.8,10.8,0,2.4,100
23.2,1007,10.9,0,2.4,100
23,1006.7,10.8,0,4,100
22.6,1006.8,10.7,0,2.4,400
21.3,1006.9,10.7,0,1.8,400
20.9,1007.4,10.7,0,1.8,400
20.6,1008.3,11.2,0,2.2,500
21.4,1008.7,11.7,0,2.6,600
23.1,1009.2,12.4,0,2.1,600
24.2,1009.5,12.5,0,2.5,600
25.3,1009.4,12.5,0,2.5,700
27.1,1009,11.9,0,3.6,700
27.6,1008.8,11.2,0,4.3,600
28.3,1008.3,10.5,0,3.6,500
28.8,1007.8,10.5,0,3,400
29.2,1007.4,10.3,0,3.7,400
28.9,1007,11,0,3.6,400
28.8,1006.9,11.4,0,2.7,400
28,1006.8,11.1,0,3.1,500
27.1,1007.3,11.6,0,2.1,500
26.1,1007.9,11.1,0,1.4,500
25.7,1008.6,12.2,0,2,500
25.2,1009.2,12.8,0,2.1,600
24.6,1009.4,13.2,0,2.7,600
23.7,1009.5,12,0,2.4,600
23.1,1009.4,10.2,0,2.1,500
22.1,1009.2,11.2,0,1.4,500
21.3,1009.2,11,0,1,600
20.1,1009.3,11,0,0.9,600
19.3,1009.6,10.3,0,1.6,600
18.9,1010,10.7,0,1.3,700
20.8,1010.3,10.6,0,1.3,800
22.1,1010.5,11.2,0,1.4,800
24.4,1010.8,11.7,0,1.3,800
25.6,1010.7,11,0,2.1,700
26.5,1010.8,9.4,0,3,600
27.6,1010.2,8.9,0,3.4,500
28.3,1009.7,9.1,0,3,500
28.7,1009.2,7.3,0,3,500
29.3,1008.8,7.8,0,2.7,400
29,1008.4,7.5,0,1.8,400
28.9,1008.4,7.5,0,2.2,400
28.4,1008.4,6.5,0,2.3,500
27.6,1008.6,7.4,0,2.2,500
26.4,1009,8.8,0,2.2,500
24.5,1010.2,9.2,0,2.3,700
24,1010.9,8.8,0,1.6,1000
23.5,1011,7.1,0,2.2,1000
22.6,1011.1,7.2,0,1.3,800
19.3,1011.1,9.8,0,1.2,700
17.5,1010.9,10.4,0,1,900
16.3,1010.7,10.2,0,1,1000
16.5,1010.7,10.6,0,1.1,900
16,1010.9,11,0,0.9,800
16.7,1011.2,11.2,0,1,800
19,1011.7,10.5,0,1.3,1000
21.1,1012.4,10.6,0,1.4,1400
22.6,1012.5,10.7,0,2.2,1700
23.6,1012.8,11,0,1.5,1500
25.4,1012.7,10.8,0,2,1500
27.3,1012.6,10.1,0,2.1,1500
28,1012,8.3,0,2.6,1200
28.5,1011.5,8.2,0,2.4,1100
28.6,1011,7.8,0,2.8,1000
28.5,1010.5,7.7,0,2.8,900
28,1010,6.7,0,3.4,700
27.6,1010,6.4,0,2.9,500
26.2,1010.4,7.2,0,2.7,600
24.6,1011.1,10.1,0,2.1,600
23.3,1012.2,12,0,1.9,800
21.7,1012.9,11.4,0,1.5,1000
20.8,1013.2,11.1,0,2.1,900
19,1013.7,11.3,0,0.7,900
17.9,1013.9,11,0,1.3,1000
17.1,1013.8,10.2,0,1.2,600
16.3,1013.9,10.6,0,0.8,600
16,1014.4,11,0,1,700
15.6,1014.8,10.8,0,0.7,800
15.7,1014.9,11.5,0,0.7,900
19.2,1015.4,9.9,0,1,900
20.7,1015.9,9.6,0,1.8,700
22.4,1015.7,9.2,0,1.8,700
24.1,1015.8,9.7,0,1.5,800
25.4,1015.3,9.6,0,2.1,800
26.8,1014.7,9.6,0,2,1000
28.1,1014,10.3,0,2,1100
28.3,1013.6,9.6,0,3.4,1100
29,1013,10.2,0,2.1,1000
28.7,1012.9,4.2,0,3.7,900
28.7,1012.9,3.5,0,2.7,800
27.9,1013.4,0.6,0,3.4,400
26.4,1013.7,1.6,0,1.8,200
25,1014.4,5.7,0,1.4,300
24.2,1015.5,5,0,1.3,300
21.4,1015.9,6.1,0,0.7,400
19.3,1015.8,7.1,0,1,600
18.3,1015.9,7.1,0,1,900
18.1,1016,8.4,0,0.8,900
17.7,1016,9.1,0,0.8,800
16.4,1015.6,9.3,0,1,700
16.8,1015.5,9.5,0,0.9,800
17.2,1015.5,8.9,0,0.9,700
18.2,1015.5,8.5,0,1.1,700
19.3,1015.6,7.7,0,1.1,600
21.4,1015.8,7.6,0,1.9,500
23.5,1015.2,8.7,0,1.8,500
25.5,1015.2,8,0,1.9,500
27,1014.4,7.9,0,1.4,500
27.7,1013.6,8,0,1.2,500
28.7,1012.8,4.9,0,2.1,400
29.1,1011.6,5.8,0,2.1,500
29.2,1011.1,5.3,0,3,500
29.3,1010.4,5.4,0,2,500
28.6,1009.6,4.8,0,2.1,400
28.1,1009.4,4.4,0,2.5,400
27,1009.6,5.3,0,2,300
26.4,1010,4.2,0,1.8,300
22.8,1010.4,6.5,0,0.9,400
24,1010.1,7.6,0,1.3,800
24.9,1009.9,7.1,0,1.4,1000
24.8,1009.5,6.5,0,2.2,700
24.1,1008.8,6.8,0,1.6,600
22.7,1008.5,8,0,1.2,500
21.9,1007.9,8,0,2.2,800
20.9,1007.6,9.2,0,1.9,1200
20.5,1007.5,9.4,0,1.7,1300
20.3,1007.7,9.5,0,1.1,1200
20.3,1007.6,11.2,0,0.9,1300
21.1,1007.5,11.1,0,0.7,1400
23.4,1006.6,9.8,0,1.2,1600
24.2,1005.8,9.4,0,2,1600
24.8,1005,8.7,0,1.5,1500
25.2,1003.9,9.1,0,2.5,1200
24.8,1003.4,9.1,0,3,800
23,1003.2,11.7,0,4.8,700
21.6,1003.1,11.9,0,4.1,700
20.9,1003.2,11.8,0,3.4,600
19.1,1003.6,13.1,0.1,2.1,600
17.8,1004.2,12,0,2.7,600
17.5,1004.1,8.9,0.2,2,400
17,1004.8,8.2,0,2.8,300
16.5,1004.5,7.7,0,1.4,300
15,1004,7.8,0,0.9,400
13.2,1003.4,7.8,0,0.8,400
12.9,1002.9,8.8,0,0.7,500
11.5,1002.2,8.7,0,0.7,400
11.5,1001.9,8.5,0,0.4,500
12,1001.5,8.5,0,0.8,500
12.4,1001.3,9,0,0.9,400
15.3,1001.5,10.3,0,1.2,500
18.3,1001.7,11.1,0,0.8,600
20,1001.7,10.7,0,1.2,600
22.3,1001.2,8.8,0,1.2,500
24.2,1000.6,4.5,0,3.2,400
25.6,999.5,3.5,0,3,300
26.7,998.9,4.4,0,3.9,300
27.7,997.9,4,0,3.3,300
28.1,996.8,3.7,0,3,200
29.2,996.1,4.6,0,3.6,200
29.4,995.1,3.4,0,3,200
29,994.6,4.5,0,2.9,300
28.1,994.9,5,0,3.3,300
26.9,994.9,4.6,0,4.7,400
26.2,995.6,2.1,0,3.6,300
24.8,997.6,5,0,4.7,300
21.6,999,7.4,0,3.8,300
20.4,999.2,7,0,3.5,200
19.9,998.9,9.2,0,0.6,200
